Sample_Index,Timestamp,ISO_Time,Elapsed_Seconds,Food_Type,Condition_Label,Temperature_C,Humidity_Pct,Pressure_hPa,VOC_Raw_Ticks,NOx_Raw_Ticks,VOC_Index,NOx_Index
483,2026-09-19 21:00:17,2026-09-19T21:00:17.107798,507.5,tomato,FRESH,29.82,76.47,950.39,31379,18261,105,1
484,2026-09-19 21:00:18,2026-09-19T21:00:18.162491,508.6,tomato,FRESH,29.82,76.45,950.38,31379,18262,105,1
485,2026-09-19 21:00:19,2026-09-19T21:00:19.217697,509.6,tomato,FRESH,29.82,76.43,950.39,31374,18265,105,1
486,2026-09-19 21:00:20,2026-09-19T21:00:20.272501,510.7,tomato,FRESH,29.82,76.41,950.40,31371,18263,105,1
487,2026-09-19 21:00:21,2026-09-19T21:00:21.327712,511.7,tomato,FRESH,29.82,76.40,950.40,31378,18263,105,1
488,2026-09-19 21:00:22,2026-09-19T21:00:22.383006,512.8,tomato,FRESH,29.82,76.39,950.39,31382,18256,105,1
489,2026-09-19 21:00:23,2026-09-19T21:00:23.437757,513.9,tomato,FRESH,29.82,76.37,950.42,31378,18260,105,1
490,2026-09-19 21:00:24,2026-09-19T21:00:24.492589,514.9,tomato,FRESH,29.81,76.35,950.39,31364,18254,105,1
491,2026-09-19 21:00:25,2026-09-19T21:00:25.547401,516.0,tomato,FRESH,29.81,76.34,950.38,31378,18258,105,1
492,2026-09-19 21:00:26,2026-09-19T21:00:26.602661,517.0,tomato,FRESH,29.82,76.34,950.38,31384,18252,104,1
493,2026-09-19 21:00:27,2026-09-19T21:00:27.657655,518.1,tomato,FRESH,29.82,76.31,950.40,31371,18257,105,1
494,2026-09-19 21:00:28,2026-09-19T21:00:28.712668,519.1,tomato,FRESH,29.81,76.33,950.38,31381,18257,104,1
495,2026-09-19 21:00:29,2026-09-19T21:00:29.767659,520.2,tomato,FRESH,29.81,76.33,950.37,31385,18253,104,1
496,2026-09-19 21:00:30,2026-09-19T21:00:30.822728,521.2,tomato,FRESH,29.81,76.33,950.41,31376,18254,104,1
497,2026-09-19 21:00:31,2026-09-19T21:00:31.877510,522.3,tomato,FRESH,29.82,76.33,950.39,31379,18256,104,1
498,2026-09-19 21:00:32,2026-09-19T21:00:32.932663,523.3,tomato,FRESH,29.81,76.31,950.38,31378,18255,104,1
499,2026-09-19 21:00:33,2026-09-19T21:00:33.987397,524.4,tomato,FRESH,29.82,76.34,950.38,31386,18252,104,1
500,2026-09-19 21:00:35,2026-09-19T21:00:35.042807,525.5,tomato,FRESH,29.82,76.36,950.40,31395,18252,103,1
501,2026-09-19 21:00:36,2026-09-19T21:00:36.097291,526.5,tomato,FRESH,29.81,76.36,950.39,31374,18255,103,1
502,2026-09-19 21:00:37,2026-09-19T21:00:37.152287,527.6,tomato,FRESH,29.81,76.40,950.40,31373,18249,103,1
503,2026-09-19 21:00:38,2026-09-19T21:00:38.207390,528.6,tomato,FRESH,29.82,76.40,950.40,31388,18249,103,1
504,2026-09-19 21:00:39,2026-09-19T21:00:39.262923,529.7,tomato,FRESH,29.82,76.41,950.41,31381,18246,103,1
505,2026-09-19 21:00:40,2026-09-19T21:00:40.317508,530.7,tomato,FRESH,29.82,76.43,950.40,31375,18247,103,1
506,2026-09-19 21:00:41,2026-09-19T21:00:41.372768,531.8,tomato,FRESH,29.82,76.47,950.40,31382,18255,103,1
507,2026-09-19 21:00:42,2026-09-19T21:00:42.427865,532.8,tomato,FRESH,29.82,76.47,950.39,31379,18255,103,1
508,2026-09-19 21:00:43,2026-09-19T21:00:43.482674,533.9,tomato,FRESH,29.82,76.48,950.41,31376,18253,103,1
509,2026-09-19 21:00:44,2026-09-19T21:00:44.537751,535.0,tomato,FRESH,29.82,76.50,950.38,31373,18250,103,1
510,2026-09-19 21:00:45,2026-09-19T21:00:45.592423,536.0,tomato,FRESH,29.82,76.52,950.41,31379,18249,103,1
511,2026-09-19 21:00:46,2026-09-19T21:00:46.648931,537.1,tomato,FRESH,29.82,76.52,950.39,31375,18248,103,1
512,2026-09-19 21:00:47,2026-09-19T21:00:47.702637,538.1,tomato,FRESH,29.82,76.52,950.44,31366,18251,103,1
513,2026-09-19 21:00:48,2026-09-19T21:00:48.757708,539.2,tomato,FRESH,29.82,76.53,950.43,31363,18248,103,1
514,2026-09-19 21:00:49,2026-09-19T21:00:49.812740,540.2,tomato,FRESH,29.82,76.55,950.40,31354,18247,103,1
515,2026-09-19 21:00:50,2026-09-19T21:00:50.867443,541.3,tomato,FRESH,29.82,76.55,950.40,31372,18243,103,1
516,2026-09-19 21:00:51,2026-09-19T21:00:51.922988,542.3,tomato,FRESH,29.82,76.55,950.40,31361,18249,104,1
517,2026-09-19 21:00:52,2026-09-19T21:00:52.977766,543.4,tomato,FRESH,29.81,76.58,950.40,31365,18244,104,1
518,2026-09-19 21:00:54,2026-09-19T21:00:54.032503,544.4,tomato,FRESH,29.82,76.59,950.41,31362,18245,104,1
519,2026-09-19 21:00:55,2026-09-19T21:00:55.088031,545.5,tomato,FRESH,29.82,76.61,950.43,31364,18246,104,1
520,2026-09-19 21:00:56,2026-09-19T21:00:56.142869,546.6,tomato,FRESH,29.82,76.60,950.40,31357,18244,104,1
521,2026-09-19 21:00:57,2026-09-19T21:00:57.197822,547.6,tomato,FRESH,29.82,76.61,950.41,31361,18242,104,1
522,2026-09-19 21:00:58,2026-09-19T21:00:58.252686,548.7,tomato,FRESH,29.82,76.62,950.43,31359,18243,104,1
523,2026-09-19 21:00:59,2026-09-19T21:00:59.307842,549.7,tomato,FRESH,29.82,76.62,950.42,31360,18244,104,1
524,2026-09-19 21:01:00,2026-09-19T21:01:00.362460,550.8,tomato,FRESH,29.82,76.63,950.41,31368,18239,104,1
525,2026-09-19 21:01:01,2026-09-19T21:01:01.417443,551.8,tomato,FRESH,29.82,76.65,950.45,31360,18240,104,1
526,2026-09-19 21:01:02,2026-09-19T21:01:02.472706,552.9,tomato,FRESH,29.82,76.64,950.41,31361,18239,104,1
527,2026-09-19 21:01:03,2026-09-19T21:01:03.527588,553.9,tomato,FRESH,29.82,76.66,950.42,31362,18241,104,1
528,2026-09-19 21:01:04,2026-09-19T21:01:04.582956,555.0,tomato,FRESH,29.82,76.67,950.43,31360,18237,104,1
529,2026-09-19 21:01:05,2026-09-19T21:01:05.637743,556.1,tomato,FRESH,29.82,76.70,950.42,31368,18234,104,1
530,2026-09-19 21:01:06,2026-09-19T21:01:06.692609,557.1,tomato,FRESH,29.82,76.71,950.43,31366,18242,104,1
531,2026-09-19 21:01:07,2026-09-19T21:01:07.747725,558.2,tomato,FRESH,29.82,76.73,950.46,31366,18238,104,1
532,2026-09-19 21:01:08,2026-09-19T21:01:08.802607,559.2,tomato,FRESH,29.82,76.77,950.45,31354,18244,104,1
533,2026-09-19 21:01:09,2026-09-19T21:01:09.857673,560.3,tomato,FRESH,29.82,76.80,950.44,31369,18240,104,1
534,2026-09-19 21:01:10,2026-09-19T21:01:10.912643,561.3,tomato,FRESH,29.82,76.82,950.43,31362,18240,104,1
535,2026-09-19 21:01:11,2026-09-19T21:01:11.967561,562.4,tomato,FRESH,29.82,76.79,950.46,31361,18238,104,1
536,2026-09-19 21:01:13,2026-09-19T21:01:13.023556,563.4,tomato,FRESH,29.82,76.79,950.43,31368,18238,104,1
537,2026-09-19 21:01:14,2026-09-19T21:01:14.077603,564.5,tomato,FRESH,29.82,76.78,950.44,31357,18240,104,1
538,2026-09-19 21:01:15,2026-09-19T21:01:15.132586,565.5,tomato,FRESH,29.81,76.77,950.41,31357,18237,104,1
539,2026-09-19 21:01:16,2026-09-19T21:01:16.187759,566.6,tomato,FRESH,29.82,76.74,950.44,31358,18236,104,1
540,2026-09-19 21:01:17,2026-09-19T21:01:17.242653,567.7,tomato,FRESH,29.82,76.73,950.43,31357,18243,104,1
541,2026-09-19 21:01:18,2026-09-19T21:01:18.298224,568.7,tomato,FRESH,29.82,76.74,950.44,31362,18231,104,1
542,2026-09-19 21:01:19,2026-09-19T21:01:19.352614,569.8,tomato,FRESH,29.82,76.74,950.44,31355,18235,104,1
543,2026-09-19 21:01:20,2026-09-19T21:01:20.407284,570.8,tomato,FRESH,29.82,76.71,950.43,31367,18234,104,1
544,2026-09-19 21:01:21,2026-09-19T21:01:21.462286,571.9,tomato,FRESH,29.82,76.70,950.42,31357,18228,104,1
545,2026-09-19 21:01:22,2026-09-19T21:01:22.517604,572.9,tomato,FRESH,29.81,76.71,950.42,31362,18235,104,1
546,2026-09-19 21:01:23,2026-09-19T21:01:23.572715,574.0,tomato,FRESH,29.81,76.72,950.44,31370,18228,103,1
547,2026-09-19 21:01:24,2026-09-19T21:01:24.627522,575.0,tomato,FRESH,29.82,76.72,950.43,31363,18234,103,1
548,2026-09-19 21:01:25,2026-09-19T21:01:25.682520,576.1,tomato,FRESH,29.82,76.71,950.44,31371,18232,103,1
549,2026-09-19 21:01:26,2026-09-19T21:01:26.737877,577.2,tomato,FRESH,29.82,76.71,950.44,31371,18229,103,1
550,2026-09-19 21:01:27,2026-09-19T21:01:27.792611,578.2,tomato,FRESH,29.82,76.72,950.44,31370,18236,103,1
551,2026-09-19 21:01:28,2026-09-19T21:01:28.847647,579.3,tomato,FRESH,29.82,76.75,950.48,31374,18234,102,1
552,2026-09-19 21:01:29,2026-09-19T21:01:29.902538,580.3,tomato,FRESH,29.83,76.75,950.46,31369,18228,102,1
553,2026-09-19 21:01:30,2026-09-19T21:01:30.957500,581.4,tomato,FRESH,29.82,76.76,950.45,31367,18227,102,1
554,2026-09-19 21:01:32,2026-09-19T21:01:32.012619,582.4,tomato,FRESH,29.82,76.77,950.45,31372,18230,102,1
555,2026-09-19 21:01:33,2026-09-19T21:01:33.067537,583.5,tomato,FRESH,29.82,76.78,950.42,31363,18225,102,1
556,2026-09-19 21:01:34,2026-09-19T21:01:34.122633,584.5,tomato,FRESH,29.83,76.78,950.44,31368,18239,102,1
557,2026-09-19 21:01:35,2026-09-19T21:01:35.177634,585.6,tomato,FRESH,29.83,76.78,950.44,31370,18225,102,1
558,2026-09-19 21:01:36,2026-09-19T21:01:36.232639,586.6,tomato,FRESH,29.83,76.83,950.47,31363,18233,102,1
559,2026-09-19 21:01:37,2026-09-19T21:01:37.287992,587.7,tomato,FRESH,29.81,76.48,950.47,31352,18219,102,1
560,2026-09-19 21:01:38,2026-09-19T21:01:38.342665,588.8,tomato,FRESH,29.80,76.24,950.46,31364,18209,102,1
561,2026-09-19 21:01:39,2026-09-19T21:01:39.398906,589.8,tomato,FRESH,29.79,76.16,950.44,31367,18212,102,1
562,2026-09-19 21:01:40,2026-09-19T21:01:40.452605,590.9,tomato,FRESH,29.79,76.19,950.47,31364,18205,102,1
563,2026-09-19 21:01:41,2026-09-19T21:01:41.507488,591.9,tomato,FRESH,29.79,76.20,950.43,31366,18209,102,1
564,2026-09-19 21:01:42,2026-09-19T21:01:42.562591,593.0,tomato,FRESH,29.79,76.12,950.44,31357,18210,102,1
565,2026-09-19 21:01:43,2026-09-19T21:01:43.617254,594.0,tomato,FRESH,29.79,75.83,950.47,31358,18204,102,1
566,2026-09-19 21:01:44,2026-09-19T21:01:44.673264,595.1,tomato,FRESH,29.78,75.30,950.46,31354,18183,102,1
567,2026-09-19 21:01:45,2026-09-19T21:01:45.727623,596.1,tomato,FRESH,29.76,74.04,950.45,31368,18148,102,1
568,2026-09-19 21:01:46,2026-09-19T21:01:46.782586,597.2,tomato,FRESH,29.75,73.84,950.45,31395,18139,101,1
569,2026-09-19 21:01:47,2026-09-19T21:01:47.837642,598.3,tomato,FRESH,29.73,72.54,950.46,31409,18112,100,1
570,2026-09-19 21:01:48,2026-09-19T21:01:48.892879,599.3,tomato,FRESH,29.71,72.07,950.46,31425,18102,99,1
571,2026-09-19 21:01:49,2026-09-19T21:01:49.947589,600.4,tomato,FRESH,29.71,71.66,950.45,31442,18085,98,1
572,2026-09-19 21:01:51,2026-09-19T21:01:51.002543,601.4,tomato,FRESH,29.70,71.68,950.44,31452,18089,97,1
573,2026-09-19 21:01:52,2026-09-19T21:01:52.057742,602.5,tomato,FRESH,29.69,71.91,950.40,31476,18099,95,1
574,2026-09-19 21:01:53,2026-09-19T21:01:53.112723,603.5,tomato,FRESH,29.68,71.13,950.43,31497,18072,94,1
575,2026-09-19 21:01:54,2026-09-19T21:01:54.167561,604.6,tomato,FRESH,29.67,70.47,950.44,31497,18059,92,1
576,2026-09-19 21:01:55,2026-09-19T21:01:55.222652,605.6,tomato,FRESH,29.66,70.17,950.44,31523,18053,91,1
577,2026-09-19 21:01:56,2026-09-19T21:01:56.277836,606.7,tomato,FRESH,29.66,70.01,950.45,31522,18058,90,1
578,2026-09-19 21:01:57,2026-09-19T21:01:57.332634,607.7,tomato,FRESH,29.65,69.76,950.44,31536,18054,89,1
579,2026-09-19 21:01:58,2026-09-19T21:01:58.387536,608.8,tomato,FRESH,29.65,69.61,950.44,31538,18048,88,1
